OID_,Value,Count,Red,Green,Blue,Opacity,2001_Code,2001_Class,2005_Code,2005_Class,Class_Name,Bivariate_,1992_Color,1992_Col_1,1992_Col_2,2001_Color,2001_Col_1,2001_Col_2,Change_Red,Change_Gre,Change_Blu
,513,0,0,0.36,0.36,1,21,Water,13,Palustrine Forested Wetland,Water to Palustrine Forested Wetland,2113,0,0,0.466666667,0,0.356862745,0.356862745,0,0.356862745,0.356862745
,514,0,0.95,0.43,0,1,21,Water,14,Palustrine Scrub/Shrub Wetland,Water to Palustrine Scrub/Shrub Wetland,2114,0,0,0.466666667,0.949019608,0.42745098,0,0.949019608,0.42745098,0
,515,0,0.95,0,0.95,1,21,Water,15,Palustrine Emergent Wetland,Water to Palustrine Emergent Wetland,2115,0,0,0.466666667,0.949019608,0,0.949019608,0.949019608,0,0.949019608
,516,0,0.24,0,0.24,1,21,Water,16,Estuarine Forested Wetland,Water to Estuarine Forested Wetland,2116,0,0,0.466666667,0.235294118,0,0.235294118,0.235294118,0,0.235294118
,517,0,0.43,0,0.43,1,21,Water,17,Estuarine Scrub/Shrub Wetland,Water to Estuarine Scrub/Shrub Wetland,2117,0,0,0.466666667,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,518,0,0.69,0,0.69,1,21,Water,18,Estuarine Emergent Wetland,Water to Estuarine Emergent Wetland,2118,0,0,0.466666667,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,519,0,0,0.95,0.95,1,21,Water,19,Unconsolidated Shore,Water to Unconsolidated Shore,2119,0,0,0.466666667,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,520,0,0.95,0.95,0,1,21,Water,20,Bare Land,Water to Bare Land,2120,0,0,0.466666667,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,521,138715,0.76,0.85,0.87,1,21,Water,21,Water,Water to Water,2121,0,0,0.466666667,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,522,0,0,0,0.95,1,21,Water,22,Palustrine Aquatic Bed,Water to Palustrine Aquatic Bed,2122,0,0,0.466666667,0,0,0.949019608,0,0,0.949019608
,523,0,0.4,0.46,0.86,1,21,Water,23,Estuarine Aquatic Bed,Water to Estuarine Aquatic Bed,2123,0,0,0.466666667,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,524,0,0.98,0.82,0,1,21,Water,24,Tundra,Water to Tundra,2124,0,0,0.466666667,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,525,0,0.67,0.98,0.94,1,21,Water,25,Snow/Ice,Water to Snow/Ice,2125,0,0,0.466666667,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,526,0,0,0,0,1,22,Palustrine Aquatic Bed,1,Unclassified,Palustrine Aquatic Bed to Unclassified,2201,0,0,0.949019608,0,0,0,0,0,0
,527,0,0.95,0.95,0.95,1,22,Palustrine Aquatic Bed,2,High Intensity Developed,Palustrine Aquatic Bed to High Intensity Developed,2202,0,0,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,528,0,0.66,0.6,0.66,1,22,Palustrine Aquatic Bed,3,Medium Intensity Developed,Palustrine Aquatic Bed to Medium Intensity Developed,2203,0,0,0.949019608,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,529,0,0.56,0.46,0.49,1,22,Palustrine Aquatic Bed,4,Low Intensity Developed,Palustrine Aquatic Bed to Low Intensity Developed,2204,0,0,0.949019608,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,530,0,0.76,0.8,0.22,1,22,Palustrine Aquatic Bed,5,Developed Open Space,Palustrine Aquatic Bed to Developed Open Space,2205,0,0,0.949019608,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,531,0,0.33,0.13,0,1,22,Palustrine Aquatic Bed,6,Cultivated,Palustrine Aquatic Bed to Cultivated,2206,0,0,0.949019608,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,532,0,0.76,0.63,0.31,1,22,Palustrine Aquatic Bed,7,Pasture/Hay,Palustrine Aquatic Bed to Pasture/Hay,2207,0,0,0.949019608,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,533,0,0.95,0.73,0.53,1,22,Palustrine Aquatic Bed,8,Grassland,Palustrine Aquatic Bed to Grassland,2208,0,0,0.949019608,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,534,0,0,0.95,0,1,22,Palustrine Aquatic Bed,9,Deciduous Forest,Palustrine Aquatic Bed to Deciduous Forest,2209,0,0,0.949019608,0,0.949019608,0,0,0.949019608,0
,535,0,0,0.23,0,1,22,Palustrine Aquatic Bed,10,Evergreen Forest,Palustrine Aquatic Bed to Evergreen Forest,2210,0,0,0.949019608,0,0.22745098,0,0,0.22745098,0
,536,0,0.03,0.63,0.23,1,22,Palustrine Aquatic Bed,11,Mixed Forest,Palustrine Aquatic Bed to Mixed Forest,2211,0,0,0.949019608,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,537,0,0.43,0.43,0,1,22,Palustrine Aquatic Bed,12,Scrub/Shrub,Palustrine Aquatic Bed to Scrub/Shrub,2212,0,0,0.949019608,0.42745098,0.42745098,0,0.42745098,0.42745098,0
,538,0,0,0.36,0.36,1,22,Palustrine Aquatic Bed,13,Palustrine Forested Wetland,Palustrine Aquatic Bed to Palustrine Forested Wetland,2213,0,0,0.949019608,0,0.356862745,0.356862745,0,0.356862745,0.356862745
,539,0,0.95,0.43,0,1,22,Palustrine Aquatic Bed,14,Palustrine Scrub/Shrub Wetland,Palustrine Aquatic Bed to Palustrine Scrub/Shrub Wetland,2214,0,0,0.949019608,0.949019608,0.42745098,0,0.949019608,0.42745098,0
,540,0,0.95,0,0.95,1,22,Palustrine Aquatic Bed,15,Palustrine Emergent Wetland,Palustrine Aquatic Bed to Palustrine Emergent Wetland,2215,0,0,0.949019608,0.949019608,0,0.949019608,0.949019608,0,0.949019608
,541,0,0.24,0,0.24,1,22,Palustrine Aquatic Bed,16,Estuarine Forested Wetland,Palustrine Aquatic Bed to Estuarine Forested Wetland,2216,0,0,0.949019608,0.235294118,0,0.235294118,0.235294118,0,0.235294118
,542,0,0.43,0,0.43,1,22,Palustrine Aquatic Bed,17,Estuarine Scrub/Shrub Wetland,Palustrine Aquatic Bed to Estuarine Scrub/Shrub Wetland,2217,0,0,0.949019608,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,543,0,0.69,0,0.69,1,22,Palustrine Aquatic Bed,18,Estuarine Emergent Wetland,Palustrine Aquatic Bed to Estuarine Emergent Wetland,2218,0,0,0.949019608,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,544,0,0,0.95,0.95,1,22,Palustrine Aquatic Bed,19,Unconsolidated Shore,Palustrine Aquatic Bed to Unconsolidated Shore,2219,0,0,0.949019608,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,545,0,0.95,0.95,0,1,22,Palustrine Aquatic Bed,20,Bare Land,Palustrine Aquatic Bed to Bare Land,2220,0,0,0.949019608,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,546,0,0,0,0.47,1,22,Palustrine Aquatic Bed,21,Water,Palustrine Aquatic Bed to Water,2221,0,0,0.949019608,0,0,0.466666667,0,0,0.466666667
,547,3,0.76,0.85,0.87,1,22,Palustrine Aquatic Bed,22,Palustrine Aquatic Bed,Palustrine Aquatic Bed to Palustrine Aquatic Bed,2222,0,0,0.949019608,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,548,0,0,0.95,0,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,549,0,0,0.23,0,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,550,0,0.03,0.63,0.23,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,551,0,0.43,0.43,0,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,552,0,0,0.36,0.36,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,553,0,0.95,0.43,0,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,554,0,0.95,0,0.95,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,555,0,0.24,0,0.24,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,556,0,0.43,0,0.43,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,557,0,0.69,0,0.69,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,558,0,0,0.95,0.95,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,559,0,0.76,0.85,0.87,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,560,0,0,0,0.47,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,561,0,0,0,0.95,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,562,0,0.4,0.46,0.86,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,563,0,0.98,0.82,0,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,564,0,0.67,0.98,0.94,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,565,0,0,0,0,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,566,0,0.95,0.95,0.95,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,567,0,0.66,0.6,0.66,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,568,0,0.56,0.46,0.49,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,569,0,0.76,0.8,0.22,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,570,0,0.33,0.13,0,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,571,0,0.76,0.63,0.31,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,572,0,0.95,0.73,0.53,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,573,0,0,0.95,0,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,574,0,0,0.23,0,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,575,0,0.03,0.63,0.23,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,576,0,0.921568627,0.921568627,0.921568627,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,577,0,0.921568627,0.921568627,0.921568627,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,578,0,0.921568627,0.921568627,0.921568627,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,579,0,0.925490196,0.925490196,0.925490196,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,580,0,0.925490196,0.925490196,0.925490196,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,581,0,0.929411765,0.929411765,0.929411765,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,582,0,0.929411765,0.929411765,0.929411765,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,583,0,0.929411765,0.929411765,0.929411765,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,584,0,0.933333333,0.933333333,0.933333333,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,585,0,0.933333333,0.933333333,0.933333333,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,586,0,0.937254902,0.937254902,0.937254902,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,587,0,0.937254902,0.937254902,0.937254902,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,588,0,0.937254902,0.937254902,0.937254902,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,589,0,0.941176471,0.941176471,0.941176471,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,590,0,0.941176471,0.941176471,0.941176471,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,591,0,0.945098039,0.945098039,0.945098039,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,592,0,0.945098039,0.945098039,0.945098039,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,593,0,0.945098039,0.945098039,0.945098039,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,594,0,0.949019608,0.949019608,0.949019608,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,595,0,0.949019608,0.949019608,0.949019608,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,596,0,0.952941176,0.952941176,0.952941176,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,597,0,0.952941176,0.952941176,0.952941176,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,598,0,0.952941176,0.952941176,0.952941176,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,599,0,0.956862745,0.956862745,0.956862745,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,600,0,0.956862745,0.956862745,0.956862745,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,601,0,0.960784314,0.960784314,0.960784314,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,602,0,0.960784314,0.960784314,0.960784314,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,603,0,0.964705882,0.964705882,0.964705882,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,604,0,0.964705882,0.964705882,0.964705882,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,605,0,0.964705882,0.964705882,0.964705882,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,606,0,0.968627451,0.968627451,0.968627451,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,607,0,0.968627451,0.968627451,0.968627451,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,608,0,0.97254902,0.97254902,0.97254902,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,609,0,0.97254902,0.97254902,0.97254902,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,610,0,0.97254902,0.97254902,0.97254902,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,611,0,0.976470588,0.976470588,0.976470588,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,612,0,0.976470588,0.976470588,0.976470588,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,613,0,0.980392157,0.980392157,0.980392157,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,614,0,0.980392157,0.980392157,0.980392157,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,615,0,0.980392157,0.980392157,0.980392157,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,616,0,0.984313725,0.984313725,0.984313725,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,617,0,0.984313725,0.984313725,0.984313725,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,618,0,0.988235294,0.988235294,0.988235294,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,619,0,0.988235294,0.988235294,0.988235294,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,620,0,0.988235294,0.988235294,0.988235294,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,621,0,0.992156863,0.992156863,0.992156863,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,622,0,0.992156863,0.992156863,0.992156863,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,623,0,0.996078431,0.996078431,0.996078431,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,624,0,0.996078431,0.996078431,0.996078431,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
,625,0,0.996078431,0.996078431,0.996078431,1,0, ,0, , ,0,0,0,0,0,0,0,0,0,0
