OID_,Value,Count,hi_maui_co,hi_maui__1,Red,Green,Blue,Opacity,1992_Code,1992_Class,2001_Code,2001_Class,Class_Name,Bivariate_,1992_Color,1992_Col_1,1992_Col_2,2001_Color,2001_Col_1,2001_Col_2,Change_Red,Change_Gre,Change_Blu
,98,0.000000000000000,4,23,102,117,219,255,4,Low Intensity Developed,23,Estuarine Aquatic Bed,Low Intensity Developed to Estuarine Aquatic Bed,423,0.556862745098000,0.458823529412000,0.486274509804000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,99,0.000000000000000,4,24,250,209,0,255,4,Low Intensity Developed,24,Tundra,Low Intensity Developed to Tundra,424,0.556862745098000,0.458823529412000,0.486274509804000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,100,0.000000000000000,4,25,171,250,240,255,4,Low Intensity Developed,25,Snow/Ice,Low Intensity Developed to Snow/Ice,425,0.556862745098000,0.458823529412000,0.486274509804000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,101,0.000000000000000,5,1,0,0,0,255,5,Developed Open Space,1,Unclassified,Developed Open Space to Unclassified,501,0.756862745098000,0.800000000000000,0.219607843137000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,102,0.000000000000000,5,2,242,242,242,255,5,Developed Open Space,2,High Intensity Developed,Developed Open Space to High Intensity Developed,502,0.756862745098000,0.800000000000000,0.219607843137000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,103,16.000000000000000,5,3,168,153,168,255,5,Developed Open Space,3,Medium Intensity Developed,Developed Open Space to Medium Intensity Developed,503,0.756862745098000,0.800000000000000,0.219607843137000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,104,24.000000000000000,5,4,143,117,125,255,5,Developed Open Space,4,Low Intensity Developed,Developed Open Space to Low Intensity Developed,504,0.756862745098000,0.800000000000000,0.219607843137000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,105,40858.000000000000000,5,5,194,217,222,255,5,Developed Open Space,5,Developed Open Space,Developed Open Space to Developed Open Space,505,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,106,1.000000000000000,5,6,84,33,0,255,5,Developed Open Space,6,Cultivated,Developed Open Space to Cultivated,506,0.756862745098000,0.800000000000000,0.219607843137000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,107,0.000000000000000,5,7,194,161,79,255,5,Developed Open Space,7,Pasture/Hay,Developed Open Space to Pasture/Hay,507,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,108,0.000000000000000,5,8,242,186,135,255,5,Developed Open Space,8,Grassland,Developed Open Space to Grassland,508,0.756862745098000,0.800000000000000,0.219607843137000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,109,0.000000000000000,5,9,0,242,0,255,5,Developed Open Space,9,Deciduous Forest,Developed Open Space to Deciduous Forest,509,0.756862745098000,0.800000000000000,0.219607843137000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,110,9.000000000000000,5,10,0,59,0,255,5,Developed Open Space,10,Evergreen Forest,Developed Open Space to Evergreen Forest,510,0.756862745098000,0.800000000000000,0.219607843137000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,111,0.000000000000000,5,11,8,161,59,255,5,Developed Open Space,11,Mixed Forest,Developed Open Space to Mixed Forest,511,0.756862745098000,0.800000000000000,0.219607843137000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,112,1.000000000000000,5,12,110,110,0,255,5,Developed Open Space,12,Scrub/Shrub,Developed Open Space to Scrub/Shrub,512,0.756862745098000,0.800000000000000,0.219607843137000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,113,0.000000000000000,5,13,0,92,92,255,5,Developed Open Space,13,Palustrine Forested Wetland,Developed Open Space to Palustrine Forested Wetland,513,0.756862745098000,0.800000000000000,0.219607843137000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,114,0.000000000000000,5,14,242,110,0,255,5,Developed Open Space,14,Palustrine Scrub/Shrub Wetland,Developed Open Space to Palustrine Scrub/Shrub Wetland,514,0.756862745098000,0.800000000000000,0.219607843137000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,115,0.000000000000000,5,15,242,0,242,255,5,Developed Open Space,15,Palustrine Emergent Wetland,Developed Open Space to Palustrine Emergent Wetland,515,0.756862745098000,0.800000000000000,0.219607843137000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,116,0.000000000000000,5,16,61,0,61,255,5,Developed Open Space,16,Estuarine Forested Wetland,Developed Open Space to Estuarine Forested Wetland,516,0.756862745098000,0.800000000000000,0.219607843137000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,117,0.000000000000000,5,17,110,0,110,255,5,Developed Open Space,17,Estuarine Scrub/Shrub Wetland,Developed Open Space to Estuarine Scrub/Shrub Wetland,517,0.756862745098000,0.800000000000000,0.219607843137000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,118,0.000000000000000,5,18,176,0,176,255,5,Developed Open Space,18,Estuarine Emergent Wetland,Developed Open Space to Estuarine Emergent Wetland,518,0.756862745098000,0.800000000000000,0.219607843137000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,119,0.000000000000000,5,19,0,242,242,255,5,Developed Open Space,19,Unconsolidated Shore,Developed Open Space to Unconsolidated Shore,519,0.756862745098000,0.800000000000000,0.219607843137000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,120,0.000000000000000,5,20,242,242,0,255,5,Developed Open Space,20,Bare Land,Developed Open Space to Bare Land,520,0.756862745098000,0.800000000000000,0.219607843137000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,121,0.000000000000000,5,21,0,0,120,255,5,Developed Open Space,21,Water,Developed Open Space to Water,521,0.756862745098000,0.800000000000000,0.219607843137000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,122,0.000000000000000,5,22,0,0,242,255,5,Developed Open Space,22,Palustrine Aquatic Bed,Developed Open Space to Palustrine Aquatic Bed,522,0.756862745098000,0.800000000000000,0.219607843137000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,123,0.000000000000000,5,23,102,117,219,255,5,Developed Open Space,23,Estuarine Aquatic Bed,Developed Open Space to Estuarine Aquatic Bed,523,0.756862745098000,0.800000000000000,0.219607843137000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,124,0.000000000000000,5,24,250,209,0,255,5,Developed Open Space,24,Tundra,Developed Open Space to Tundra,524,0.756862745098000,0.800000000000000,0.219607843137000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,125,0.000000000000000,5,25,171,250,240,255,5,Developed Open Space,25,Snow/Ice,Developed Open Space to Snow/Ice,525,0.756862745098000,0.800000000000000,0.219607843137000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,126,0.000000000000000,6,1,0,0,0,255,6,Cultivated,1,Unclassified,Cultivated to Unclassified,601,0.329411764706000,0.125490196078000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,127,1298.000000000000000,6,2,242,242,242,255,6,Cultivated,2,High Intensity Developed,Cultivated to High Intensity Developed,602,0.329411764706000,0.125490196078000,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,128,1800.000000000000000,6,3,168,153,168,255,6,Cultivated,3,Medium Intensity Developed,Cultivated to Medium Intensity Developed,603,0.329411764706000,0.125490196078000,0.000000000000000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,129,3669.000000000000000,6,4,143,117,125,255,6,Cultivated,4,Low Intensity Developed,Cultivated to Low Intensity Developed,604,0.329411764706000,0.125490196078000,0.000000000000000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,130,5755.000000000000000,6,5,194,204,56,255,6,Cultivated,5,Developed Open Space,Cultivated to Developed Open Space,605,0.329411764706000,0.125490196078000,0.000000000000000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,131,274055.000000000000000,6,6,194,217,222,255,6,Cultivated,6,Cultivated,Cultivated to Cultivated,606,0.329411764706000,0.125490196078000,0.000000000000000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,132,188.000000000000000,6,7,194,161,79,255,6,Cultivated,7,Pasture/Hay,Cultivated to Pasture/Hay,607,0.329411764706000,0.125490196078000,0.000000000000000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,133,22904.000000000000000,6,8,242,186,135,255,6,Cultivated,8,Grassland,Cultivated to Grassland,608,0.329411764706000,0.125490196078000,0.000000000000000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,134,0.000000000000000,6,9,0,242,0,255,6,Cultivated,9,Deciduous Forest,Cultivated to Deciduous Forest,609,0.329411764706000,0.125490196078000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,135,2736.000000000000000,6,10,0,59,0,255,6,Cultivated,10,Evergreen Forest,Cultivated to Evergreen Forest,610,0.329411764706000,0.125490196078000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,136,0.000000000000000,6,11,8,161,59,255,6,Cultivated,11,Mixed Forest,Cultivated to Mixed Forest,611,0.329411764706000,0.125490196078000,0.000000000000000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,137,32327.000000000000000,6,12,110,110,0,255,6,Cultivated,12,Scrub/Shrub,Cultivated to Scrub/Shrub,612,0.329411764706000,0.125490196078000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,138,0.000000000000000,6,13,0,92,92,255,6,Cultivated,13,Palustrine Forested Wetland,Cultivated to Palustrine Forested Wetland,613,0.329411764706000,0.125490196078000,0.000000000000000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,139,0.000000000000000,6,14,242,110,0,255,6,Cultivated,14,Palustrine Scrub/Shrub Wetland,Cultivated to Palustrine Scrub/Shrub Wetland,614,0.329411764706000,0.125490196078000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,140,50.000000000000000,6,15,242,0,242,255,6,Cultivated,15,Palustrine Emergent Wetland,Cultivated to Palustrine Emergent Wetland,615,0.329411764706000,0.125490196078000,0.000000000000000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,141,0.000000000000000,6,16,61,0,61,255,6,Cultivated,16,Estuarine Forested Wetland,Cultivated to Estuarine Forested Wetland,616,0.329411764706000,0.125490196078000,0.000000000000000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,142,0.000000000000000,6,17,110,0,110,255,6,Cultivated,17,Estuarine Scrub/Shrub Wetland,Cultivated to Estuarine Scrub/Shrub Wetland,617,0.329411764706000,0.125490196078000,0.000000000000000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,143,0.000000000000000,6,18,176,0,176,255,6,Cultivated,18,Estuarine Emergent Wetland,Cultivated to Estuarine Emergent Wetland,618,0.329411764706000,0.125490196078000,0.000000000000000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,144,0.000000000000000,6,19,0,242,242,255,6,Cultivated,19,Unconsolidated Shore,Cultivated to Unconsolidated Shore,619,0.329411764706000,0.125490196078000,0.000000000000000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,145,1555.000000000000000,6,20,242,242,0,255,6,Cultivated,20,Bare Land,Cultivated to Bare Land,620,0.329411764706000,0.125490196078000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,146,111.000000000000000,6,21,0,0,120,255,6,Cultivated,21,Water,Cultivated to Water,621,0.329411764706000,0.125490196078000,0.000000000000000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,147,0.000000000000000,6,22,0,0,242,255,6,Cultivated,22,Palustrine Aquatic Bed,Cultivated to Palustrine Aquatic Bed,622,0.329411764706000,0.125490196078000,0.000000000000000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,148,0.000000000000000,6,23,102,117,219,255,6,Cultivated,23,Estuarine Aquatic Bed,Cultivated to Estuarine Aquatic Bed,623,0.329411764706000,0.125490196078000,0.000000000000000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,149,0.000000000000000,6,24,250,209,0,255,6,Cultivated,24,Tundra,Cultivated to Tundra,624,0.329411764706000,0.125490196078000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,150,0.000000000000000,6,25,171,250,240,255,6,Cultivated,25,Snow/Ice,Cultivated to Snow/Ice,625,0.329411764706000,0.125490196078000,0.000000000000000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,151,0.000000000000000,7,1,0,0,0,255,7,Pasture/Hay,1,Unclassified,Pasture/Hay to Unclassified,701,0.756862745098000,0.627450980392000,0.309803921569000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,152,2.000000000000000,7,2,242,242,242,255,7,Pasture/Hay,2,High Intensity Developed,Pasture/Hay to High Intensity Developed,702,0.756862745098000,0.627450980392000,0.309803921569000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
